"Threshold","Recall","Precision","F1"
0.00359340078623953,1,0.241176470588235,0.388625592417062
0.00364286176061955,1,0.24188790560472,0.389548693586698
0.00367445703402853,1,0.242603550295858,0.39047619047619
0.00369807124417466,1,0.243323442136499,0.391408114558473
0.00370737196126446,1,0.244047619047619,0.392344497607655
0.00371651503111078,1,0.244776119402985,0.393285371702638
0.00372535497030871,1,0.245508982035928,0.394230769230769
0.00375061507997003,1,0.246246246246246,0.395180722891566
0.00377284377987382,1,0.246987951807229,0.396135265700483
0.00377866488417505,1,0.24773413897281,0.397094430992736
0.00378414207822167,1,0.248484848484848,0.398058252427184
0.00378966383246222,1,0.249240121580547,0.399026763990268
0.00379556062092907,1,0.25,0.4
0.00382422397660048,1,0.250764525993884,0.400977995110024
0.00385154009064606,1,0.251533742331288,0.401960784313726
0.00385879135910891,1,0.252307692307692,0.402948402948403
0.00387916174472879,1,0.253086419753086,0.403940886699507
0.00389703151469001,1,0.253869969040248,0.404938271604938
0.0039038119203876,1,0.254658385093168,0.405940594059406
0.00396203843070292,1,0.255451713395639,0.406947890818859
0.00402333779570264,1,0.25625,0.407960199004975
0.00404791383731478,1,0.25705329153605,0.408977556109726
0.00406787254237052,1,0.257861635220126,0.41
0.00415229207719366,1,0.258675078864353,0.411027568922306
0.00423980409343744,1,0.259493670886076,0.412060301507538
0.00425801507252624,1,0.26031746031746,0.413098236775819
0.00427342888327612,1,0.261146496815287,0.414141414141414
0.00428517749737494,1,0.261980830670927,0.415189873417722
0.00429500341497532,1,0.262820512820513,0.416243654822335
0.00430697056541061,1,0.263665594855305,0.417302798982188
0.00432332607368588,1,0.264516129032258,0.418367346938775
0.00435086996108298,1,0.26537216828479,0.419437340153453
0.00439318503830761,1,0.266233766233766,0.42051282051282
0.00443071073199671,1,0.267100977198697,0.42159383033419
0.0044529167082235,1,0.26797385620915,0.422680412371134
0.00447703173286693,1,0.268852459016393,0.423772609819121
0.00450952196106591,1,0.269736842105263,0.424870466321243
0.00461138928614409,1,0.270627062706271,0.425974025974026
0.00470244546289097,1,0.271523178807947,0.427083333333333
0.0047661125451253,1,0.272425249169435,0.428198433420366
0.0048313236895668,1,0.273333333333333,0.429319371727749
0.00484073798640681,1,0.275167785234899,0.431578947368421
0.00492470225600587,1,0.276094276094276,0.432717678100264
0.00503507895219355,1,0.277027027027027,0.433862433862434
0.00507959929207736,1,0.277966101694915,0.43501326259947
0.00512689716557975,1,0.27891156462585,0.436170212765957
0.00520571442347061,1,0.279863481228669,0.437333333333333
0.00525357886700265,1,0.280821917808219,0.438502673796791
0.00526529420473237,1,0.281786941580756,0.439678284182306
0.00531556278850962,1,0.282758620689655,0.440860215053763
0.00544241387700491,1,0.283737024221453,0.442048517520216
0.00553493708992886,1,0.284722222222222,0.443243243243243
0.00555035716381593,1,0.285714285714286,0.444444444444444
0.00561552952695644,1,0.286713286713287,0.445652173913044
0.00567282581719265,1,0.287719298245614,0.446866485013624
0.00570989043129675,1,0.288732394366197,0.448087431693989
0.00576716384063345,0.98780487804878,0.286219081272085,0.443835616438356
0.00582000452226502,0.98780487804878,0.287234042553192,0.445054945054945
0.00585473370114774,0.98780487804878,0.288256227758007,0.446280991735537
0.00596757150101083,0.98780487804878,0.289285714285714,0.447513812154696
0.00608231100256063,0.98780487804878,0.290322580645161,0.448753462603878
0.00611777935093785,0.98780487804878,0.29136690647482,0.45
0.00620847858585126,0.98780487804878,0.292418772563177,0.45125348189415
0.00632062744344781,0.98780487804878,0.293478260869565,0.452513966480447
0.00639582038043533,0.975609756097561,0.291970802919708,0.449438202247191
0.00643589095463145,0.975609756097561,0.293040293040293,0.450704225352113
0.0064549779758752,0.975609756097561,0.294117647058824,0.451977401129943
0.00650370669053096,0.975609756097561,0.296296296296296,0.454545454545455
0.00655604595246097,0.975609756097561,0.297397769516729,0.455840455840456
0.00658932811389498,0.975609756097561,0.298507462686567,0.457142857142857
0.00663199618582516,0.975609756097561,0.300751879699248,0.459770114942529
0.0066556889741485,0.975609756097561,0.30188679245283,0.461095100864553
0.00674369453697514,0.975609756097561,0.303030303030303,0.46242774566474
0.00694607156210817,0.975609756097561,0.304182509505703,0.463768115942029
0.00708719666111478,0.975609756097561,0.305343511450382,0.465116279069767
0.00711312928572103,0.975609756097561,0.306513409961686,0.466472303206997
0.00715564407989867,0.975609756097561,0.307692307692308,0.467836257309942
0.00723625017591186,0.975609756097561,0.308880308880309,0.469208211143695
0.00729370976264138,0.975609756097561,0.310077519379845,0.470588235294118
0.00732953131125187,0.975609756097561,0.311284046692607,0.471976401179941
0.00752243085832314,0.975609756097561,0.3125,0.473372781065089
0.00769715039726422,0.975609756097561,0.313725490196078,0.474777448071217
0.00785753594600789,0.975609756097561,0.316205533596838,0.477611940298508
0.00807530842105394,0.975609756097561,0.317460317460317,0.479041916167665
0.00814156431213847,0.975609756097561,0.318725099601594,0.48048048048048
0.00825695843938275,0.975609756097561,0.32,0.481927710843373
0.00839344919355897,0.975609756097561,0.321285140562249,0.483383685800604
0.00849538318781674,0.975609756097561,0.32258064516129,0.484848484848485
0.00860188418623534,0.975609756097561,0.323886639676113,0.486322188449848
0.00865622813853086,0.975609756097561,0.32520325203252,0.48780487804878
0.00871602628951913,0.975609756097561,0.326530612244898,0.489296636085627
0.00876752385800992,0.975609756097561,0.327868852459016,0.49079754601227
0.00888830380407989,0.975609756097561,0.330578512396694,0.493827160493827
0.00903446670875528,0.975609756097561,0.33195020746888,0.495356037151703
0.00929338581323697,0.975609756097561,0.333333333333333,0.496894409937888
0.00954139573880932,0.975609756097561,0.334728033472803,0.498442367601246
0.00962796734360898,0.975609756097561,0.337552742616034,0.501567398119122
0.0096984161800186,0.975609756097561,0.338983050847458,0.50314465408805
0.00975941391711367,0.975609756097561,0.340425531914894,0.504731861198738
0.00982129355994807,0.975609756097561,0.341880341880342,0.506329113924051
0.00987994627788242,0.975609756097561,0.343347639484978,0.507936507936508
0.00993808176792486,0.975609756097561,0.344827586206897,0.509554140127389
0.0101742422979517,0.975609756097561,0.346320346320346,0.511182108626198
0.0104863633811158,0.975609756097561,0.347826086956522,0.512820512820513
0.0105922764091819,0.975609756097561,0.349344978165939,0.514469453376206
0.0106585176402542,0.975609756097561,0.350877192982456,0.516129032258065
0.0108473003791675,0.975609756097561,0.352422907488987,0.517799352750809
0.0109987051959999,0.975609756097561,0.353982300884956,0.519480519480519
0.0110267213120115,0.975609756097561,0.355555555555556,0.521172638436482
0.0110779305635744,0.975609756097561,0.357142857142857,0.522875816993464
0.0111511606892966,0.975609756097561,0.358744394618834,0.524590163934426
0.0111918873073615,0.963414634146341,0.355855855855856,0.519736842105263
0.0112455587892279,0.963414634146341,0.357466063348416,0.521452145214522
0.0114934220377549,0.963414634146341,0.359090909090909,0.52317880794702
0.0117512172611002,0.963414634146341,0.360730593607306,0.524916943521595
0.0118718297783085,0.963414634146341,0.362385321100917,0.526666666666667
0.0120741054940097,0.963414634146341,0.36405529953917,0.528428093645485
0.0123146508651971,0.963414634146341,0.365740740740741,0.530201342281879
0.0124229923569976,0.963414634146341,0.367441860465116,0.531986531986532
0.0124443893057192,0.963414634146341,0.369158878504673,0.533783783783784
0.0124960060111118,0.963414634146341,0.372641509433962,0.537414965986395
0.012597643077647,0.963414634146341,0.374407582938389,0.539249146757679
0.012813267045365,0.963414634146341,0.376190476190476,0.541095890410959
0.0130954170942577,0.963414634146341,0.37799043062201,0.542955326460481
0.013347551348684,0.963414634146341,0.379807692307692,0.544827586206897
0.0135548259421775,0.963414634146341,0.381642512077295,0.546712802768166
0.0136726784236668,0.963414634146341,0.383495145631068,0.548611111111111
0.0138091101260529,0.963414634146341,0.387254901960784,0.552447552447553
0.0140474248742654,0.963414634146341,0.389162561576355,0.554385964912281
0.0142440734151694,0.963414634146341,0.391089108910891,0.556338028169014
0.0143622523979724,0.963414634146341,0.395,0.560283687943262
0.0144637656874598,0.963414634146341,0.396984924623116,0.562277580071174
0.0145600819764787,0.963414634146341,0.398989898989899,0.564285714285714
0.0147533771710696,0.963414634146341,0.401015228426396,0.566308243727598
0.0149537763889715,0.963414634146341,0.403061224489796,0.568345323741007
0.0152122171127137,0.963414634146341,0.405128205128205,0.570397111913358
0.0156311489962163,0.963414634146341,0.407216494845361,0.572463768115942
0.0158494855686584,0.963414634146341,0.409326424870466,0.574545454545454
0.0158834050846479,0.963414634146341,0.411458333333333,0.576642335766423
0.0160554784627564,0.963414634146341,0.413612565445026,0.578754578754579
0.0162727922448399,0.963414634146341,0.41578947368421,0.580882352941176
0.016407717587057,0.963414634146341,0.417989417989418,0.583025830258303
0.0164714575032337,0.963414634146341,0.420212765957447,0.585185185185185
0.0164927542281516,0.963414634146341,0.424731182795699,0.58955223880597
0.0166579984275227,0.963414634146341,0.427027027027027,0.591760299625468
0.0168343762666106,0.963414634146341,0.429347826086957,0.593984962406015
0.0170157642052005,0.963414634146341,0.434065934065934,0.598484848484849
0.0173028909652313,0.951219512195122,0.430939226519337,0.593155893536122
0.0176012438196062,0.951219512195122,0.435754189944134,0.597701149425287
0.0179526215670112,0.951219512195122,0.438202247191011,0.6
0.0184320419114697,0.951219512195122,0.440677966101695,0.602316602316602
0.0187812662547213,0.951219512195122,0.443181818181818,0.604651162790698
0.0189981048524292,0.951219512195122,0.445714285714286,0.607003891050584
0.0191797317227091,0.951219512195122,0.450867052023121,0.611764705882353
0.0198425822930735,0.951219512195122,0.453488372093023,0.614173228346457
0.0209618811079141,0.951219512195122,0.458823529411765,0.619047619047619
0.0215867143654342,0.951219512195122,0.461538461538462,0.621513944223108
0.0217522851081198,0.951219512195122,0.464285714285714,0.624
0.021782044162792,0.951219512195122,0.467065868263473,0.626506024096386
0.0219054049718056,0.951219512195122,0.469879518072289,0.629032258064516
0.0220997897022141,0.951219512195122,0.472727272727273,0.631578947368421
0.0222343943394838,0.951219512195122,0.475609756097561,0.634146341463415
0.0223223370410634,0.951219512195122,0.478527607361963,0.636734693877551
0.0224653826577515,0.951219512195122,0.481481481481481,0.639344262295082
0.0226341578012667,0.951219512195122,0.484472049689441,0.641975308641975
0.0229193106447766,0.951219512195122,0.490566037735849,0.647302904564315
0.0234616307210049,0.951219512195122,0.493670886075949,0.65
0.0239561480047107,0.939024390243902,0.490445859872611,0.644351464435146
0.0246558495868332,0.939024390243902,0.493589743589744,0.647058823529412
0.0253738888739351,0.926829268292683,0.490322580645161,0.641350210970464
0.0258568242024208,0.926829268292683,0.493506493506494,0.64406779661017
0.0264678828254743,0.914634146341463,0.490196078431373,0.638297872340426
0.0271234558170852,0.914634146341463,0.493421052631579,0.641025641025641
0.0282096615430961,0.914634146341463,0.496688741721854,0.643776824034335
0.0294505337258588,0.914634146341463,0.5,0.646551724137931
0.0301302672667678,0.914634146341463,0.503355704697987,0.64935064935065
0.0303668411347791,0.914634146341463,0.506756756756757,0.652173913043478
0.0304525773547837,0.914634146341463,0.510204081632653,0.655021834061135
0.0305894922640222,0.902439024390244,0.506849315068493,0.649122807017544
0.03084628072431,0.902439024390244,0.510344827586207,0.651982378854626
0.0311841235003566,0.902439024390244,0.513888888888889,0.654867256637168
0.0314326871978968,0.902439024390244,0.517482517482517,0.657777777777778
0.0316147723913272,0.902439024390244,0.52112676056338,0.660714285714286
0.0320864095080658,0.902439024390244,0.524822695035461,0.663677130044843
0.0324931569337113,0.902439024390244,0.532374100719424,0.669683257918552
0.0337870493898658,0.902439024390244,0.536231884057971,0.672727272727273
0.0356083940206887,0.902439024390244,0.54014598540146,0.675799086757991
0.0366778056789145,0.902439024390244,0.544117647058824,0.678899082568807
0.0381791858350568,0.902439024390244,0.548148148148148,0.682027649769585
0.0392618804121793,0.890243902439024,0.544776119402985,0.675925925925926
0.0397057173979182,0.890243902439024,0.548872180451128,0.67906976744186
0.0410311196532581,0.890243902439024,0.553030303030303,0.682242990654206
0.0432111979961062,0.890243902439024,0.557251908396947,0.685446009389671
0.044531148750193,0.890243902439024,0.561538461538462,0.688679245283019
0.0450626112634723,0.890243902439024,0.565891472868217,0.691943127962085
0.0458033879829305,0.890243902439024,0.5703125,0.695238095238095
0.0461602977184663,0.878048780487805,0.566929133858268,0.688995215311005
0.0466666207822772,0.878048780487805,0.571428571428571,0.692307692307692
0.0476787639211619,0.878048780487805,0.576,0.695652173913043
0.0484159226951103,0.878048780487805,0.580645161290323,0.699029126213592
0.048640238429691,0.865853658536585,0.577235772357724,0.692682926829268
0.049284779873846,0.853658536585366,0.573770491803279,0.686274509803922
0.0503421304447865,0.853658536585366,0.583333333333333,0.693069306930693
0.0519821299719819,0.853658536585366,0.588235294117647,0.696517412935324
0.0537805501440866,0.841463414634146,0.584745762711865,0.69
0.054556679892857,0.841463414634146,0.58974358974359,0.693467336683417
0.0572041144653565,0.841463414634146,0.594827586206896,0.696969696969697
0.0615884387072618,0.841463414634146,0.6,0.700507614213198
0.0669617874586765,0.841463414634146,0.605263157894737,0.704081632653061
0.0722208300204653,0.841463414634146,0.610619469026549,0.707692307692308
0.0742981355514839,0.841463414634146,0.616071428571429,0.711340206185567
0.0749643016543615,0.829268292682927,0.612612612612613,0.704663212435233
0.0753932500389436,0.829268292682927,0.618181818181818,0.708333333333333
0.0770252975768304,0.817073170731707,0.614678899082569,0.701570680628272
0.0789137303055144,0.817073170731707,0.62037037037037,0.705263157894737
0.0803528357959145,0.817073170731707,0.626168224299066,0.708994708994709
0.0854482282289724,0.817073170731707,0.638095238095238,0.716577540106952
0.0901819206174558,0.817073170731707,0.644230769230769,0.720430107526882
0.092655074319097,0.817073170731707,0.650485436893204,0.724324324324324
0.10041437154565,0.817073170731707,0.656862745098039,0.728260869565217
0.10793512012744,0.817073170731707,0.663366336633663,0.73224043715847
0.10970844618049,0.804878048780488,0.66,0.725274725274725
0.113042721985214,0.804878048780488,0.666666666666667,0.729281767955801
0.116834911964632,0.804878048780488,0.673469387755102,0.733333333333333
0.123940112577669,0.804878048780488,0.68041237113402,0.737430167597765
0.130345401084781,0.804878048780488,0.6875,0.741573033707865
0.138984035188952,0.804878048780488,0.694736842105263,0.745762711864407
0.150568426428693,0.804878048780488,0.702127659574468,0.75
0.155071367079487,0.804878048780488,0.709677419354839,0.754285714285714
0.158516990555222,0.804878048780488,0.717391304347826,0.758620689655172
0.167938977537571,0.804878048780488,0.725274725274725,0.763005780346821
0.178339817891601,0.804878048780488,0.733333333333334,0.767441860465117
0.183289091170219,0.804878048780488,0.741573033707865,0.771929824561403
0.18752060994285,0.792682926829268,0.738636363636364,0.764705882352941
0.193442042295278,0.792682926829268,0.747126436781609,0.769230769230769
0.224407330060937,0.792682926829268,0.755813953488372,0.773809523809524
0.273835559922053,0.792682926829268,0.764705882352941,0.778443113772455
0.321852871275301,0.792682926829268,0.773809523809524,0.783132530120482
0.355232400139747,0.780487804878049,0.771084337349398,0.775757575757576
0.364434857614785,0.768292682926829,0.768292682926829,0.768292682926829
0.367583301892754,0.768292682926829,0.777777777777777,0.773006134969325
0.379097610094121,0.768292682926829,0.7875,0.777777777777778
0.393196098079213,0.768292682926829,0.79746835443038,0.782608695652174
0.399227250012953,0.75609756097561,0.794871794871795,0.775
0.406446110288575,0.75609756097561,0.805194805194805,0.779874213836478
0.415297377684137,0.75609756097561,0.815789473684211,0.784810126582279
0.419094313229122,0.75609756097561,0.826666666666667,0.789808917197452
0.427736143168633,0.75609756097561,0.837837837837838,0.794871794871795
0.443309716649421,0.75609756097561,0.849315068493151,0.8
0.452123917995242,0.75609756097561,0.861111111111111,0.805194805194805
0.455932195166046,0.75609756097561,0.873239436619718,0.810457516339869
0.46866810402654,0.75609756097561,0.885714285714286,0.815789473684211
0.505987005058614,0.74390243902439,0.884057971014493,0.80794701986755
0.537860672096168,0.731707317073171,0.882352941176471,0.8
0.549121687033314,0.719512195121951,0.880597014925373,0.791946308724832
0.56118048542213,0.707317073170732,0.878787878787879,0.783783783783784
0.567759233594506,0.695121951219512,0.876923076923077,0.775510204081633
0.576350160506166,0.695121951219512,0.890625,0.780821917808219
0.592007001250504,0.695121951219512,0.904761904761905,0.786206896551724
0.629785468896148,0.695121951219512,0.919354838709677,0.791666666666667
0.680265122242687,0.682926829268293,0.918032786885245,0.783216783216783
0.73134828974018,0.682926829268293,0.933333333333334,0.788732394366197
0.764038151384011,0.682926829268293,0.949152542372881,0.794326241134752
0.768554910189234,0.670731707317073,0.948275862068965,0.785714285714286
0.774524517831288,0.670731707317073,0.964912280701754,0.79136690647482
0.780053947569336,0.658536585365854,0.964285714285714,0.782608695652174
0.787248112808348,0.646341463414634,0.963636363636363,0.773722627737226
0.793351605123864,0.634146341463415,0.962962962962962,0.764705882352941
0.799252778840943,0.621951219512195,0.962264150943396,0.755555555555555
0.810035463823446,0.609756097560976,0.961538461538461,0.746268656716418
0.816783430453261,0.597560975609756,0.96078431372549,0.736842105263158
0.819065004342721,0.585365853658537,0.959999999999999,0.727272727272727
0.82217580464559,0.573170731707317,0.959183673469387,0.717557251908397
0.825208003822433,0.560975609756098,0.958333333333333,0.707692307692308
0.83533617620953,0.536585365853659,0.956521739130434,0.6875
0.84472798819604,0.524390243902439,0.955555555555555,0.677165354330709
0.851198435735924,0.51219512195122,0.954545454545454,0.666666666666667
0.85923156078837,0.5,0.953488372093023,0.656
0.862591618444913,0.48780487804878,0.952380952380952,0.64516129032258
0.86658825846991,0.475609756097561,0.951219512195121,0.634146341463414
0.87112218558998,0.463414634146341,0.949999999999999,0.622950819672131
0.879034707540139,0.451219512195122,0.948717948717948,0.611570247933884
0.887705924006347,0.439024390243902,0.947368421052631,0.6
0.893897321779907,0.426829268292683,0.945945945945945,0.588235294117647
0.905719958379326,0.414634146341463,0.944444444444444,0.576271186440678
0.917064036086865,0.414634146341463,0.971428571428572,0.581196581196581
0.923297216727462,0.402439024390244,0.970588235294118,0.56896551724138
0.926389393356003,0.390243902439024,0.96969696969697,0.556521739130435
0.926622930750372,0.378048780487805,0.968750000000001,0.543859649122807
0.926922478654533,0.365853658536585,0.967741935483872,0.530973451327434
0.927389828325981,0.353658536585366,0.966666666666667,0.517857142857143
0.93566920108416,0.353658536585366,1,0.522522522522523
0.945794771310904,0.341463414634146,1,0.509090909090909
0.948362406210572,0.329268292682927,1,0.495412844036697
0.949193842685071,0.317073170731707,1,0.481481481481481
0.952579384055943,0.304878048780488,1,0.467289719626168
0.957975955706536,0.292682926829268,1,0.452830188679245
0.963417288807695,0.280487804878049,1,0.438095238095238
0.967108777103868,0.268292682926829,1,0.423076923076923
0.968667170111381,0.25609756097561,1,0.407766990291262
0.969859793825169,0.24390243902439,1,0.392156862745098
0.970516595270472,0.231707317073171,1,0.376237623762376
0.972040820951659,0.219512195121951,1,0.36
0.97408410371378,0.207317073170732,1,0.343434343434343
0.976649546797257,0.195121951219512,1,0.326530612244898
0.978391434290017,0.182926829268293,1,0.309278350515464
0.979235486459501,0.170731707317073,1,0.291666666666667
0.980781726551841,0.158536585365854,1,0.273684210526316
0.981855361929083,0.146341463414634,1,0.25531914893617
0.983867149311538,0.134146341463415,1,0.236559139784946
0.986162676939585,0.121951219512195,1,0.217391304347826
0.987745636683091,0.109756097560976,1,0.197802197802198
0.988969409460939,0.0975609756097561,1,0.177777777777778
0.990331475788758,0.0853658536585366,1,0.157303370786517
0.991991843020116,0.0731707317073171,1,0.136363636363636
0.99263960797499,0.0609756097560976,1,0.114942528735632
0.992799931916216,0.048780487804878,1,0.0930232558139535
0.995336699309872,0.0365853658536585,1,0.0705882352941176
0.997854086501216,0.024390243902439,1,0.0476190476190476
0.998091989806721,0.0121951219512195,1,0.0240963855421687
Inf,0,0,0
